,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.00016637507360428572,37.0,0.0,0,300,0
1,1,0.019914250005967915,37.0,1.0,0,300,0
2,2,0.019963083090260625,37.0,2.0,0,300,0
3,3,0.02000229200348258,37.0,3.0,0,300,0
4,4,0.020066875033080578,39.0,5.0,0,300,0
5,5,0.020106750074774027,39.0,6.0,0,300,0
6,6,0.020143707981333137,39.0,7.0,0,300,0
7,7,0.020180583000183105,39.0,8.0,0,300,0
8,8,0.02021712507121265,39.0,9.0,0,300,0
9,9,0.0202602919889614,39.0,10.0,0,300,0
10,10,0.020301499986089766,39.0,11.0,0,300,0
11,11,0.02033937501255423,39.0,12.0,0,300,0
12,12,0.02038158301729709,39.0,13.0,0,300,0
13,13,0.020426333067007363,39.0,14.0,0,300,0
14,14,0.02046983304899186,39.0,15.0,0,300,0
15,15,0.020509666996076703,39.0,16.0,0,300,0
16,16,0.020547416992485523,39.0,17.0,0,300,0
17,17,0.020587500068359077,39.0,18.0,0,300,0
18,18,0.02063083299435675,39.0,19.0,0,300,0
19,19,0.020671833073720336,39.0,20.0,0,300,0
20,20,0.020927625009790063,39.0,21.0,0,300,0
21,21,0.021206375095061958,39.0,22.0,0,300,0
22,22,0.021299417014233768,39.0,23.0,0,300,0
23,23,0.021347333095036447,39.0,24.0,0,300,0
24,24,0.021390333073213696,39.0,25.0,0,300,0
25,25,0.021435625036247075,39.0,26.0,0,300,0
26,26,0.021478792070411146,39.0,27.0,0,300,0
27,27,0.021520833019167185,39.0,28.0,0,300,0
28,28,0.021563083049841225,39.0,29.0,0,300,0
29,29,0.021605250076390803,39.0,30.0,0,300,0
30,30,0.02167445805389434,41.0,32.0,0,300,0
31,31,0.021896833088248968,41.0,33.0,0,300,0
32,32,0.021948042092844844,41.0,34.0,0,300,0
33,33,0.02199737506452948,41.0,35.0,0,300,0
34,34,0.02204304200131446,41.0,36.0,0,300,0
35,35,0.022116500069387257,43.0,38.0,0,300,0
36,36,0.022161042084917426,43.0,39.0,0,300,0
37,37,0.022235000040382147,45.0,41.0,0,300,0
38,38,0.0222795830341056,45.0,42.0,0,300,0
39,39,0.022323957993648946,45.0,43.0,0,300,0
40,40,0.022368625039234757,45.0,44.0,0,300,0
41,41,0.022413750062696636,45.0,45.0,0,300,0
42,42,0.022458958090282977,45.0,46.0,0,300,0
43,43,0.022504082997329533,45.0,47.0,0,300,0
44,44,0.02254987508058548,45.0,48.0,0,300,0
45,45,0.022597458097152412,45.0,49.0,0,300,0
46,46,0.022648542071692646,45.0,50.0,0,300,0
47,47,0.02269483299460262,45.0,51.0,0,300,0
48,48,0.022767125046811998,47.0,53.0,0,300,0
49,49,0.022814625059254467,47.0,54.0,0,300,0
50,50,0.02288787509314716,49.0,56.0,0,300,0
51,51,0.022962999995797873,51.0,58.0,0,300,0
52,52,0.023036417085677385,53.0,60.0,0,300,0
53,53,0.0231115419883281,55.0,62.0,0,300,0
54,54,0.023159833042882383,55.0,63.0,0,300,0
55,55,0.023210791987366974,55.0,64.0,0,300,0
56,56,0.023259875015355647,55.0,65.0,0,300,0
57,57,0.023314792080782354,55.0,66.0,0,300,0
58,58,0.02336366707459092,55.0,67.0,0,300,0
59,59,0.02341254206839949,55.0,68.0,0,300,0
60,60,0.02346295805182308,55.0,69.0,0,300,0
61,61,0.02351283305324614,55.0,70.0,0,300,0
62,62,0.023562333080917597,55.0,71.0,0,300,0
63,63,0.023612042074091733,55.0,72.0,0,300,0
64,64,0.02366254199296236,55.0,73.0,0,300,0
65,65,0.023742708028294146,57.0,75.0,0,300,0
66,66,0.023793542059138417,57.0,76.0,0,300,0
67,67,0.023844167008064687,57.0,77.0,0,300,0
68,68,0.023894542013294995,57.0,78.0,0,300,0
69,69,0.023946042056195438,57.0,79.0,0,300,0
70,70,0.02399754198268056,57.0,80.0,0,300,0
71,71,0.024048833060078323,57.0,81.0,0,300,0
72,72,0.0241000420646742,57.0,82.0,0,300,0
73,73,0.024151833029463887,57.0,83.0,0,300,0
74,74,0.02420429198537022,57.0,84.0,0,300,0
75,75,0.024256792035885155,57.0,85.0,0,300,0
76,76,0.024309042026288807,57.0,86.0,0,300,0
77,77,0.024362458032555878,57.0,87.0,0,300,0
78,78,0.024415708030574024,57.0,88.0,0,300,0
79,79,0.024494542041793466,59.0,90.0,0,300,0
80,80,0.024548167013563216,59.0,91.0,0,300,0
81,81,0.024601917015388608,59.0,92.0,0,300,0
82,82,0.0246555000776425,59.0,93.0,0,300,0
83,83,0.024709667079150677,59.0,94.0,0,300,0
84,84,0.02476429205853492,59.0,95.0,0,300,0
85,85,0.02481908304616809,59.0,96.0,0,300,0
86,86,0.02487379207741469,59.0,97.0,0,300,0
87,87,0.02492937503848225,59.0,98.0,0,300,0
88,88,0.024984874995425344,59.0,99.0,0,300,0
89,89,0.02504054200835526,59.0,100.0,0,300,0
90,90,0.0250963750295341,59.0,101.0,0,300,0
91,91,0.025152417016215622,59.0,102.0,0,300,0
92,92,0.025208333041518927,59.0,103.0,0,300,0
93,93,0.02526658307760954,59.0,104.0,0,300,0
94,94,0.02532350004184991,59.0,105.0,0,300,0
95,95,0.02538091700989753,59.0,106.0,0,300,0
96,96,0.02543883305042982,59.0,107.0,0,300,0
97,97,0.025499375071376562,59.0,108.0,0,300,0
98,98,0.02555808308534324,59.0,109.0,0,300,0
99,99,0.02561683300882578,59.0,110.0,0,300,0
100,100,0.02567516709677875,59.0,111.0,0,300,0
101,101,0.02573404205031693,59.0,112.0,0,300,0
102,102,0.025792333064600825,59.0,113.0,0,300,0
103,103,0.02587666700128466,61.0,115.0,0,300,0
104,104,0.025936208083294332,61.0,116.0,0,300,0
105,105,0.025995458010584116,61.0,117.0,0,300,0
106,106,0.02605533308815211,61.0,118.0,0,300,0
107,107,0.026114917011000216,61.0,119.0,0,300,0
108,108,0.02617533307056874,61.0,120.0,0,300,0
109,109,0.02623741701245308,61.0,121.0,0,300,0
110,110,0.026298417011275887,61.0,122.0,0,300,0
111,111,0.02635945798829198,61.0,123.0,0,300,0
112,112,0.026420250069350004,61.0,124.0,0,300,0
113,113,0.026481625041924417,61.0,125.0,0,300,0
114,114,0.026543208048678935,61.0,126.0,0,300,0
115,115,0.026605125050991774,61.0,127.0,0,300,0
116,116,0.026667125057429075,61.0,128.0,0,300,0
117,117,0.026729458011686802,61.0,129.0,0,300,0
118,118,0.026791583048179746,61.0,130.0,0,300,0
119,119,0.026854333002120256,61.0,131.0,0,300,0
120,120,0.026916917064227164,61.0,132.0,0,300,0
121,121,0.02698004199191928,61.0,133.0,0,300,0
122,122,0.02704333304427564,61.0,134.0,0,300,0
123,123,0.027106499997898936,61.0,135.0,0,300,0
124,124,0.027170500019565225,61.0,136.0,0,300,0
125,125,0.02723437501117587,61.0,137.0,0,300,0
126,126,0.027299417066387832,61.0,138.0,0,300,0
127,127,0.027364250039681792,61.0,139.0,0,300,0
128,128,0.027429333073087037,61.0,140.0,0,300,0
129,129,0.0274962920229882,61.0,141.0,0,300,0
130,130,0.027561958064325154,61.0,142.0,0,300,0
131,131,0.027627792092971504,61.0,143.0,0,300,0
132,132,0.027693542069755495,61.0,144.0,0,300,0
133,133,0.02775945805478841,61.0,145.0,0,300,0
134,134,0.027825792087242007,61.0,146.0,0,300,0
135,135,0.027892500045709312,61.0,147.0,0,300,0
136,136,0.02795870800036937,61.0,148.0,0,300,0
137,137,0.028025625040754676,61.0,149.0,0,300,0
138,138,0.028092542081139982,61.0,150.0,0,300,0
139,139,0.028159958077594638,61.0,151.0,0,300,0
140,140,0.02822883299086243,61.0,152.0,0,300,0
141,141,0.02829766704235226,61.0,153.0,0,300,0
142,142,0.02836579200811684,61.0,154.0,0,300,0
143,143,0.02843408298213035,61.0,155.0,0,300,0
144,144,0.02850275009404868,61.0,156.0,0,300,0
145,145,0.028572042006999254,61.0,157.0,0,300,0
146,146,0.02864100004080683,61.0,158.0,0,300,0
147,147,0.028710167040117085,61.0,159.0,0,300,0
148,148,0.028779666987247765,61.0,160.0,0,300,0
149,149,0.028849583002738655,61.0,161.0,0,300,0
150,150,0.028919125092215836,61.0,162.0,0,300,0
151,151,0.028990083024837077,61.0,163.0,0,300,0
152,152,0.029060583095997572,61.0,164.0,0,300,0
153,153,0.02913091704249382,61.0,165.0,0,300,0
